book_id,word_count,book_intro
1003,11003,"[0.5071394719916891, 0.39595999348717614]"
1004,11004,"[0.4989928005611307, 0.7459425437353182]"
1005,11005,"[0.9498122357764086, 0.6768600877817351]"
1006,11006,"[0.6896858779711244, 0.6904265881315367]"
1007,11007,"[0.08447148581389707, 0.12933519255807824]"
1008,11008,"[0.3009119435359392, 0.09196297469607895]"
1009,11009,"[0.17212668065409498, 0.8885946491349763]"
1010,11010,"[0.892438548868363, 0.6726799635730378]"
1011,11011,"[0.3371879271635625, 0.0315598207621155]"
1012,11012,"[0.47922857527316054, 0.28388726681885434]"
1013,11013,"[0.47014744777083484, 0.44153551031704463]"
1014,11014,"[0.5333424961817742, 0.9327704456927767]"
1015,11015,"[0.4561032734391671, 0.8241210559759382]"
1016,11016,"[0.13064535867150384, 0.3597907480940079]"
1017,11017,"[0.15427582344240498, 0.20760469310504726]"
1018,11018,"[0.3016630084327777, 0.45234950655317263]"
1019,11019,"[0.15918966790092892, 0.955950032390104]"
1020,11020,"[0.39008192589287405, 0.3090917058397554]"
1021,11021,"[0.749528021550695, 0.6916543599791312]"
1022,11022,"[0.18542982267521657, 0.6727054554538066]"
1023,11023,"[0.9059552368301463, 0.6645124456299174]"
1024,11024,"[0.8639807196124825, 0.7373439333644327]"
1025,11025,"[0.9202709658720183, 0.9228734590431305]"
1026,11026,"[0.4000089532803678, 0.04547698172472836]"
1027,11027,"[0.33826851589187745, 0.46921401773024096]"
1028,11028,"[0.03578324291961921, 0.5830785111253856]"
1029,11029,"[0.43248331604999235, 0.732774326065803]"
1030,11030,"[0.6976737908559022, 0.060758376638553324]"
1031,11031,"[0.14197293131488853, 0.49379940543891343]"
1032,11032,"[0.02348944710252676, 0.9845952668043331]"
1033,11033,"[0.7193439316032713, 0.9863120639469195]"
1034,11034,"[0.8957673000009981, 0.8543653291738522]"
1035,11035,"[0.21789809655454906, 0.7627907390031989]"
1036,11036,"[0.963225509776096, 0.8821120015949484]"
1037,11037,"[0.0015329260127593392, 0.08580523830709685]"
1038,11038,"[0.5788496206937764, 0.9580062606676996]"
1039,11039,"[0.9407098942378519, 0.1160822389948104]"
1040,11040,"[0.9183293459600892, 0.5952190156771627]"
1041,11041,"[0.19324515057069458, 0.8094393393558746]"
1042,11042,"[0.10383113620404971, 0.422886929319244]"
1043,11043,"[0.8990188853707943, 0.7845725743975881]"
1044,11044,"[0.7546434053322694, 0.4566009020388829]"
1045,11045,"[0.3174604630861144, 0.00556025355699441]"
1046,11046,"[0.287729842185526, 0.813474579274194]"
1047,11047,"[0.5102475354164178, 0.31770716752539474]"
1048,11048,"[0.05773016893709859, 0.28702904179975985]"
1049,11049,"[0.738025080106495, 0.3607798201888568]"
1050,11050,"[0.12343168438797547, 0.050451622482066805]"
1051,11051,"[0.5109876987652536, 0.461660955244378]"
1052,11052,"[0.8009795760924137, 0.5487485333666543]"
1053,11053,"[0.6350233590138668, 0.05871627155487158]"
1054,11054,"[0.6669473358526945, 0.5814961505447429]"
1055,11055,"[0.05962406056749203, 0.7544277669077313]"
1056,11056,"[0.42127779749158667, 0.27760458536345944]"
1057,11057,"[0.8788443189643861, 0.5146237059750257]"
1058,11058,"[0.2791927297796447, 0.2447512656472567]"
1059,11059,"[0.5275639330398728, 0.6019571754479672]"
1060,11060,"[0.17595990828014074, 0.7237275273561559]"
1061,11061,"[0.030426418585085102, 0.03050265425680887]"
1062,11062,"[0.5541134990405311, 0.2563673344163473]"
1063,11063,"[0.8569410011162616, 0.27496642021019957]"
1064,11064,"[0.6302712868708827, 0.2573326607638188]"
1065,11065,"[0.8460384541736143, 0.12498159479915172]"
1066,11066,"[0.8041821674082203, 0.5438385313653337]"
1067,11067,"[0.023229171068339327, 0.6542087909937717]"
1068,11068,"[0.7584374013883869, 0.4825160642970766]"
1069,11069,"[0.495484960988544, 0.45791412530966324]"
1070,11070,"[0.218596536210532, 0.04411715883784584]"
1071,11071,"[0.03564211541080531, 0.3547743473629148]"
1072,11072,"[0.5664287902903624, 0.002650908396767182]"
1073,11073,"[0.6878580609428897, 0.5603036014054636]"
1074,11074,"[0.694881178796484, 0.11990108956642809]"
1075,11075,"[0.5168660865066145, 0.5114014364469874]"
1076,11076,"[0.7763992020000915, 0.5560853876339722]"
1077,11077,"[0.6802523185348323, 0.4929810035537775]"
1078,11078,"[0.5926931432286203, 0.05697723383222708]"
1079,11079,"[0.010220243473250568, 0.00033031820760431874]"
1080,11080,"[0.620996554628914, 0.6161909226633976]"
1081,11081,"[0.8135941960869779, 0.08993249844882722]"
1082,11082,"[0.6055022095775509, 0.07352028727980586]"
1083,11083,"[0.29643830103241975, 0.8688825098077754]"
1084,11084,"[0.608270240726082, 0.19044886017322693]"
1085,11085,"[0.876164159938589, 0.5910219244258944]"
1086,11086,"[0.23631370499325077, 0.339065773821701]"
1087,11087,"[0.46029692031602776, 0.9365315299427736]"
1088,11088,"[0.605383430433033, 0.04730553811353222]"
1089,11089,"[0.8226567139050681, 0.3059180791344803]"
1090,11090,"[0.3575645628169355, 0.3966411273917758]"
1091,11091,"[0.22568328741192278, 0.5888370713170561]"
1092,11092,"[0.8462653016315014, 0.7306354793796331]"
1093,11093,"[0.8344645767060405, 0.13076652459325144]"
1094,11094,"[0.6080789895915587, 0.05640681552276017]"
1095,11095,"[0.8468848791844085, 0.0983510261544086]"
1096,11096,"[0.0803189452376547, 0.5725370258069781]"
1097,11097,"[0.7982714643566726, 0.3749148641331018]"
1098,11098,"[0.7808706611458126, 0.27285559861546516]"
1099,11099,"[0.6384523869676708, 0.12854335822939145]"
1100,11100,"[0.5457576399120192, 0.3481832283075671]"
1101,11101,"[0.5230087772512451, 0.1460955891215211]"
1102,11102,"[0.5763998696219217, 0.7509442425345709]"
1103,11103,"[0.7234791827761196, 0.5505292080650765]"
1104,11104,"[0.8652518988731224, 0.8663744359762195]"
1105,11105,"[0.8611944739373186, 0.024224708488574276]"
1106,11106,"[0.4157444157293029, 0.7179353493856688]"
1107,11107,"[0.5478135457824712, 0.9854807480461472]"
1108,11108,"[0.9224264549690304, 0.5463398735808481]"
1109,11109,"[0.6842889128426718, 0.6053188570348204]"
1110,11110,"[0.6422322204307197, 0.2993136969514827]"
1111,11111,"[0.21578183331630563, 0.15771732258682214]"
1112,11112,"[0.583524655816492, 0.4966602738507384]"
1113,11113,"[0.48442280989501596, 0.12773441738327018]"
1114,11114,"[0.9032987197206216, 0.6207981034808924]"
1115,11115,"[0.33577966066107245, 0.3566889995655306]"
1116,11116,"[0.07310455344499356, 0.5180875543343001]"
1117,11117,"[0.7436070795265424, 0.3405789105529704]"
1118,11118,"[0.6112860523144679, 0.5422452100208649]"
1119,11119,"[0.408999292492772, 0.9117946375510879]"
1120,11120,"[0.19626082536409617, 0.7727530861611684]"
1121,11121,"[0.9790710479302521, 0.7699019412706494]"
1122,11122,"[0.2933059463407576, 0.5622594457519751]"
1123,11123,"[0.8780190218494386, 0.44152862093147915]"
1124,11124,"[0.21068058548549662, 0.8082961971195474]"
1125,11125,"[0.040499144134089504, 0.429219832403113]"
1126,11126,"[0.1329709731112142, 0.2539101856242787]"
1127,11127,"[0.703297165829566, 0.7747722587559261]"
1128,11128,"[0.6975447351281273, 0.6453521310012016]"
1129,11129,"[0.3013314790401468, 0.7388979753279918]"
1130,11130,"[0.5901786526517638, 0.7523726272380785]"
1131,11131,"[0.8236111816454332, 0.9223671383173808]"
1132,11132,"[0.33215043774889474, 0.03496482337128026]"
1133,11133,"[0.9280353261903139, 0.3255256598262324]"
1134,11134,"[0.545407428937283, 0.4753316493545545]"
1135,11135,"[0.8643594370641348, 0.10593947295952011]"
1136,11136,"[0.6997117431042861, 0.09006550350877973]"
1137,11137,"[0.08022177996428315, 0.8664915594356349]"
1138,11138,"[0.3616817189940855, 0.366010380616841]"
1139,11139,"[0.05298033474394981, 0.07980609590655274]"
1140,11140,"[0.3765182901351557, 0.11027338434062628]"
1141,11141,"[0.21062093250994085, 0.6757998409665938]"
1142,11142,"[0.8498050601768717, 0.5914689416402715]"
1143,11143,"[0.38658434294865973, 0.08308429289437957]"
1144,11144,"[0.023065217429746543, 0.4155937622985266]"
1145,11145,"[0.1591101485112537, 0.4960779291233436]"
1146,11146,"[0.9153523832946587, 0.559036129721233]"
1147,11147,"[0.568124979346039, 0.966409967981593]"
1148,11148,"[0.1930165060082395, 0.5091888593560192]"
1149,11149,"[0.13808774466243356, 0.3759766805428101]"
1150,11150,"[0.7907208821205526, 0.561726420589788]"
1151,11151,"[0.9063398345422046, 0.280354841758241]"
1152,11152,"[0.9217843077787716, 0.17769640540718068]"
1153,11153,"[0.5136571490560217, 0.5135300850853898]"
1154,11154,"[0.7465819714010763, 0.7655165629664897]"
1155,11155,"[0.26244191604949596, 0.5844881783687758]"
1156,11156,"[0.2250863293203007, 0.2993077134224398]"
1157,11157,"[0.6913866004100682, 0.7863929259801361]"
1158,11158,"[0.8617171110148342, 0.3388243759184032]"
1159,11159,"[0.08256012614463315, 0.13287961579246543]"
1160,11160,"[0.7257518478499217, 0.8031553742057644]"
1161,11161,"[0.6336334890774902, 0.8737031685120047]"
1162,11162,"[0.6597549001474712, 0.556651755150089]"
1163,11163,"[0.07036525291240081, 0.2710155235169548]"
1164,11164,"[0.1626365278349886, 0.5592666857955535]"
1165,11165,"[0.9242856907584056, 0.49747680314570386]"
1166,11166,"[0.36518866259649285, 0.2760332365482022]"
1167,11167,"[0.6057855868271426, 0.3262420015793681]"
1168,11168,"[0.10423130085644494, 0.08472246923730553]"
1169,11169,"[0.6558849586676678, 0.16844630080645384]"
1170,11170,"[0.42449205634762655, 0.6364796069040183]"
1171,11171,"[0.7731009152614202, 0.6724068498924733]"
1172,11172,"[0.857276130471127, 0.7629180844812626]"
1173,11173,"[0.19994805501230217, 0.9795200305796806]"
1174,11174,"[0.8120924383151829, 0.5849420486393747]"
1175,11175,"[0.453855480331832, 0.2906938111152667]"
1176,11176,"[0.37779695769104416, 0.5072882455728414]"
1177,11177,"[0.6320131933883717, 0.1355507926170676]"
1178,11178,"[0.7967367641164129, 0.09647358008441176]"
1179,11179,"[0.6804738230472699, 0.08011236900085195]"
1180,11180,"[0.641381914684532, 0.5932386381028462]"
1181,11181,"[0.30669425472457845, 0.7990039972436078]"
1182,11182,"[0.6296671353050205, 0.26578498128788]"
1183,11183,"[0.3423166180717052, 0.9796461359904449]"
1184,11184,"[0.16304957334927894, 0.21380168566709323]"
1185,11185,"[0.776645414832066, 0.2885657121737373]"
1186,11186,"[0.8879493951511845, 0.478039436406254]"
1187,11187,"[0.9229473938515174, 0.6881189256756222]"
1188,11188,"[0.6863947004960318, 0.6943931228745069]"
1189,11189,"[0.3955480401075725, 0.9559801070999886]"
1190,11190,"[0.029797594025700813, 0.20163244851713025]"
1191,11191,"[0.9191209482390496, 0.4617298186001286]"
1192,11192,"[0.9877768329772066, 0.03639430933544996]"
1193,11193,"[0.5565735516198883, 0.07593358827924124]"
1194,11194,"[0.2562597196089704, 0.6451513974591687]"
1195,11195,"[0.5009518123824525, 0.632779857861864]"
1196,11196,"[0.8304453895391923, 0.5360516620378885]"
1197,11197,"[0.06219869675010259, 0.4508024803783093]"
1198,11198,"[0.9273906941291316, 0.8718022940370598]"
1199,11199,"[0.9303652221861078, 0.7497048099656491]"
1200,11200,"[0.5187687832145405, 0.5952575211694926]"
1201,11201,"[0.46420332137392994, 0.07786660432571724]"
1202,11202,"[0.041912070559418146, 0.3829216987453252]"
1203,11203,"[0.3709600909450259, 0.03954460378927582]"
1204,11204,"[0.28958023338726646, 0.10800878979686301]"
1205,11205,"[0.5835973097359373, 0.12933137733199307]"
1206,11206,"[0.8150885499885541, 0.0446763399627913]"
1207,11207,"[0.6414981341668101, 0.9434859819937544]"
1208,11208,"[0.38241576384215015, 0.12768122175309493]"
1209,11209,"[0.45598626765995043, 0.3459067868218437]"
1210,11210,"[0.6335085944742463, 0.02156716490639199]"
1211,11211,"[0.5015247568108246, 0.3230880274979957]"
1212,11212,"[0.07991255789467178, 0.799096096807785]"
1213,11213,"[0.29173171621960536, 0.4891608644259806]"
1214,11214,"[0.588164469360038, 0.7606715724086925]"
1215,11215,"[0.8143757794784369, 0.39094272231370464]"
1216,11216,"[0.32379138468740754, 0.8214701489182014]"
1217,11217,"[0.9854192766196047, 0.7283946018132192]"
1218,11218,"[0.04480440442265565, 0.2992459640924312]"
1219,11219,"[0.9528393644590665, 0.5225084984007653]"
1220,11220,"[0.2911368834573185, 0.3622398761407475]"
1221,11221,"[0.953570344653564, 0.7733217487757956]"
1222,11222,"[0.017730684944037622, 0.10935137102895276]"
1223,11223,"[0.8098756055012839, 0.6829592140447235]"
1224,11224,"[0.9602216536194039, 0.7370041571848162]"
1225,11225,"[0.036948849813965956, 0.7973333961286857]"
1226,11226,"[0.16735996184066038, 0.028787397622663913]"
1227,11227,"[0.6310193960970558, 0.9442327250775777]"
1228,11228,"[0.12554124576636605, 0.474250592087475]"
1229,11229,"[0.7075410910166261, 0.4128388688348522]"
1230,11230,"[0.05809036713678095, 0.7845249371285772]"
1231,11231,"[0.5257459346174077, 0.8115166749817926]"
1232,11232,"[0.5316075809511465, 0.3116362509279613]"
1233,11233,"[0.6952430449918202, 0.0891844261102055]"
1234,11234,"[0.17538522202922824, 0.054731724309864394]"
1235,11235,"[0.5307542620278056, 0.7565180354312568]"
1236,11236,"[0.46892617604272724, 0.7025806562394394]"
1237,11237,"[0.3482480080681263, 0.4520058963948689]"
1238,11238,"[0.9352761489475557, 0.13332148825897272]"
1239,11239,"[0.7832159247446833, 0.29493013891291686]"
1240,11240,"[0.43919221933424457, 0.5443410686452528]"
1241,11241,"[0.7511981531250385, 0.3327021754738694]"
1242,11242,"[0.6986814567318209, 0.9744883234699223]"
1243,11243,"[0.15519800842986686, 0.289168734929549]"
1244,11244,"[0.024542531141997004, 0.5106874426838609]"
1245,11245,"[0.1604893787834767, 0.7858607861208461]"
1246,11246,"[0.7143467514650762, 0.6215145145351184]"
1247,11247,"[0.39201389128769026, 0.9818403355832745]"
1248,11248,"[0.36946341357282797, 0.49113769747409675]"
1249,11249,"[0.518638542817013, 0.5446154234276763]"
1250,11250,"[0.9006620483431862, 0.716313000895578]"
1251,11251,"[0.8436849708029224, 0.09303035619361444]"
1252,11252,"[0.30811115498278374, 0.6179274537979916]"
1253,11253,"[0.12788742147286813, 0.7656381167476184]"
1254,11254,"[0.6135623722726791, 0.5629843339386393]"
1255,11255,"[0.23801460592144175, 0.03679041427749019]"
1256,11256,"[0.29184843419506, 0.5698290911483606]"
1257,11257,"[0.515006956817779, 0.36636181859829553]"
1258,11258,"[0.18965847138061565, 0.2290676358897561]"
1259,11259,"[0.8278097822303049, 0.3988893804621412]"
1260,11260,"[0.30458449595029, 0.16326898627373898]"
1261,11261,"[0.5840358364642615, 0.3301273889302233]"
1262,11262,"[0.39366646051862, 0.16901419107615945]"
1263,11263,"[0.3574908505357772, 0.1478913237177496]"
1264,11264,"[0.120232847104359, 0.8138082389803357]"
1265,11265,"[0.7018533333102579, 0.4807907185599606]"
1266,11266,"[0.6709928951413737, 0.4984143605545627]"
1267,11267,"[0.0529626179051198, 0.9496640790580592]"
1268,11268,"[0.15324547843088754, 0.015250505737657738]"
1269,11269,"[0.18451280216602794, 0.5345254389253199]"
1270,11270,"[0.6822613393286728, 0.1344934233769678]"
1271,11271,"[0.54764597827394, 0.9531914596304419]"
1272,11272,"[0.728829934785608, 0.4389960303700331]"
1273,11273,"[0.5825309812223737, 0.2821283379886018]"
1274,11274,"[0.20804250863150442, 0.17149946753997736]"
1275,11275,"[0.8504856419330699, 0.8456547485415833]"
1276,11276,"[0.10059599555082577, 0.3493288346059188]"
1277,11277,"[0.6295032941412627, 0.33408358629598467]"
1278,11278,"[0.3122086103510233, 0.10644270220406293]"
1279,11279,"[0.037724545586257596, 0.39279749862539937]"
1280,11280,"[0.9802420734832503, 0.32921664879288826]"
1281,11281,"[0.6068010714065042, 0.3197576160439136]"
1282,11282,"[0.5021709628497516, 0.4766232968620421]"
1283,11283,"[0.9599983572237699, 0.05788943057457663]"
1284,11284,"[0.7283412062557123, 0.826513767013417]"
1285,11285,"[0.32833672130894176, 0.47685180400926164]"
1286,11286,"[0.9945937127029892, 0.29442356867230957]"
1287,11287,"[0.598720296647347, 0.5069162387619025]"
1288,11288,"[0.6468898762106928, 0.308914695246274]"
1289,11289,"[0.5104365652571797, 0.7890914607318398]"
1290,11290,"[0.4778602202386538, 0.7166659690267305]"
1291,11291,"[0.7101617707238542, 0.0015433074799809932]"
1292,11292,"[0.47489765099443293, 0.7950097401417529]"
1293,11293,"[0.5690939330011143, 0.2769737528786961]"
1294,11294,"[0.4891712555123331, 0.917425877147393]"
1295,11295,"[0.5554493213747718, 0.382476031888226]"
1296,11296,"[0.9830536056362769, 0.5439687118391986]"
1297,11297,"[0.7046245359715028, 0.1950484301049059]"
1298,11298,"[0.5651535560551968, 0.8491973628698691]"
1299,11299,"[0.9999266037129553, 0.6346550798744285]"
1300,11300,"[0.9432468982374916, 0.3695005372312028]"
1301,11301,"[0.5528697879705387, 0.0022733209713554636]"
1302,11302,"[0.027138338360074843, 0.9946589846039625]"
1303,11303,"[0.29612892549660164, 0.3140755904936968]"
1304,11304,"[0.014535619521735876, 0.6939019881998834]"
1305,11305,"[0.5814945874589748, 0.6613012512746929]"
1306,11306,"[0.1988791334220632, 0.30284231241222703]"
1307,11307,"[0.8518227237882667, 0.9999866313218717]"
1308,11308,"[0.4513447125763831, 0.5740375171255614]"
1309,11309,"[0.26735046479943125, 0.6331868000853893]"
1310,11310,"[0.6007622226336933, 0.7590079425015389]"
1311,11311,"[0.30984949163548026, 0.41426894619560006]"
1312,11312,"[0.997954880190846, 0.0740437789395263]"
1313,11313,"[0.3924188753351894, 0.8531774144610645]"
1314,11314,"[0.635624297139836, 0.849266499066646]"
1315,11315,"[0.48315348363439226, 0.5363642088357764]"
1316,11316,"[0.1215892025563089, 0.16524641640902749]"
1317,11317,"[0.07844900106579566, 0.881016808492712]"
1318,11318,"[0.8155808322834326, 0.9857877733807413]"
1319,11319,"[0.3098260694192789, 0.5559511689558508]"
1320,11320,"[0.5175003906220071, 0.5836133978114225]"
1321,11321,"[0.5189049296704974, 0.7118746080467533]"
1322,11322,"[0.8483726211762797, 0.43380563390201843]"
1323,11323,"[0.626383657461746, 0.3697259551268959]"
1324,11324,"[0.43693206946945273, 0.93624134804256]"
1325,11325,"[0.23766199417805667, 0.09385923951000485]"
1326,11326,"[0.4041925126800553, 0.05747519062384665]"
1327,11327,"[0.850840261808026, 0.5840347363570949]"
1328,11328,"[0.19720385215274205, 0.42314075954926755]"
1329,11329,"[0.6225031953530847, 0.5715213119233089]"
1330,11330,"[0.2055076609648253, 0.8325976499599473]"
1331,11331,"[0.631725898396007, 0.7131600499690866]"
1332,11332,"[0.17318497644487396, 0.7335980411585291]"
1333,11333,"[0.48994761439017187, 0.6585361789546618]"
1334,11334,"[0.4618733675261544, 0.9168092247634261]"
1335,11335,"[0.5923180305480011, 0.013795827833970264]"
1336,11336,"[0.05328150684251398, 0.4487078183403812]"
1337,11337,"[0.8507763980893502, 0.25312965688815003]"
1338,11338,"[0.7138189490685545, 0.14570349948933514]"
1339,11339,"[0.5082979699999675, 0.11470899606751395]"
1340,11340,"[0.8324169240102259, 0.2038775404388078]"
1341,11341,"[0.934026853311419, 0.6027055994422542]"
1342,11342,"[0.2810496758262888, 0.4383317631447534]"
1343,11343,"[0.28096298792780616, 0.04684993073213195]"
1344,11344,"[0.781749426724439, 0.33405013587472554]"
1345,11345,"[0.20249943656129332, 0.6201399733996619]"
1346,11346,"[0.690252916085185, 0.09345031260693826]"
1347,11347,"[0.4452629758619494, 0.05948883309855513]"
1348,11348,"[0.08413957395780647, 0.7935688869344444]"
1349,11349,"[0.619917482787171, 0.975740739312889]"
1350,11350,"[0.19059540661111563, 0.456627624527598]"
1351,11351,"[0.08477183290293144, 0.572787904977056]"
1352,11352,"[0.45904668811059546, 0.8500670630917492]"
1353,11353,"[0.9407257625591264, 0.7845914208796962]"
1354,11354,"[0.5115883246138105, 0.39585857871903984]"
1355,11355,"[0.03952566435301064, 0.5421117453278076]"
1356,11356,"[0.377922286453064, 0.663644803527786]"
1357,11357,"[0.6472284516418332, 0.7844385517355266]"
1358,11358,"[0.9077997958508595, 0.7003674473831736]"
1359,11359,"[0.817373937890692, 0.8437481102104363]"
1360,11360,"[0.05355554269504503, 0.6559172883202838]"
1361,11361,"[0.3810087849227952, 0.9128580123798581]"
1362,11362,"[0.04468810246272503, 0.0016139790118703257]"
1363,11363,"[0.6746323097273585, 0.7428380375254732]"
1364,11364,"[0.5879017285582918, 0.5609062078490503]"
1365,11365,"[0.8319015151376228, 0.36221874776854124]"
1366,11366,"[0.7163402200673441, 0.37266716196640637]"
1367,11367,"[0.42327741965459276, 0.1999685206314371]"
1368,11368,"[0.6177582080291045, 0.4028683652995022]"
1369,11369,"[0.345448248920154, 0.6088621430803991]"
1370,11370,"[0.3713337883333192, 0.12273456140938599]"
1371,11371,"[0.009708747734369028, 0.7044633164954981]"
1372,11372,"[0.5748185551199109, 0.9997653012129665]"
1373,11373,"[0.02232033717837556, 0.9048086558861665]"
1374,11374,"[0.9136390983583946, 0.22640481570521487]"
1375,11375,"[0.7725767786722652, 0.7705022456663008]"
1376,11376,"[0.6806835902991192, 0.9096763313670364]"
1377,11377,"[0.8801411010516831, 0.3116176877465484]"
1378,11378,"[0.9431228200716048, 0.18200042745220335]"
1379,11379,"[0.9780411886759285, 0.4692456038390599]"
1380,11380,"[0.9060808794025017, 0.9445653057646848]"
1381,11381,"[0.9516612045515473, 0.452692276361806]"
1382,11382,"[0.16688111230655867, 0.1920946647951568]"
1383,11383,"[0.29342012336256085, 0.06375506722420077]"
1384,11384,"[0.9174412189844731, 0.3388352105564858]"
1385,11385,"[0.7125944803296981, 0.7193895089124582]"
1386,11386,"[0.1984363510232926, 0.8271989543776868]"
1387,11387,"[0.6548381192639766, 0.057481209381902154]"
1388,11388,"[0.3600772567002265, 0.9157358626065775]"
1389,11389,"[0.8337979388151951, 0.08035426101354859]"
1390,11390,"[0.8789011146402255, 0.3528890364078897]"
1391,11391,"[0.23172304378948283, 0.7049281772754712]"
1392,11392,"[0.9179046462541495, 0.486063884754958]"
1393,11393,"[0.37147614574141574, 0.3675820986282411]"
1394,11394,"[0.0015161074824355802, 0.21740646566260546]"
1395,11395,"[0.9432385158641549, 0.509445051771604]"
1396,11396,"[0.09137666939956035, 0.7088965240584968]"
1397,11397,"[0.023034921666868824, 0.19186392886676995]"
1398,11398,"[0.2532398612517843, 0.059657126669309446]"
1399,11399,"[0.538816829515228, 0.25979362918472504]"
1400,11400,"[0.5555564332143061, 0.07465199834921632]"
1401,11401,"[0.5539883675023259, 0.03273760949279747]"
1402,11402,"[0.05473078440327617, 0.14487173426445776]"
1403,11403,"[0.40839812641492634, 0.8075765275085056]"
1404,11404,"[0.8054931029761293, 0.35136552465289217]"
1405,11405,"[0.036331698361845244, 0.9424800596103539]"
1406,11406,"[0.7572896729322882, 0.2871671586202088]"
1407,11407,"[0.6905993375708708, 0.7135295191238329]"
1408,11408,"[0.1683259323417935, 0.7494519003153526]"
1409,11409,"[0.42519273259665546, 0.9465404585886433]"
1410,11410,"[0.9594101438417929, 0.7823405813797571]"
1411,11411,"[0.8638613397418548, 0.019164714889485235]"
1412,11412,"[0.7088555633417507, 0.05018904511381206]"
1413,11413,"[0.05013700920775266, 0.08725946957429476]"
1414,11414,"[0.2658675728927452, 0.2599766020028511]"
1415,11415,"[0.6018033185697217, 0.4297333320321107]"
1416,11416,"[0.7436527154844078, 0.10321504353402933]"
1417,11417,"[0.20432912527370106, 0.7484804137912215]"
1418,11418,"[0.5736756139444998, 0.3057306941329109]"
1419,11419,"[0.3734725271186198, 0.377246336569085]"
1420,11420,"[0.9268083614677393, 0.05470698104727734]"
1421,11421,"[0.6479624929665598, 0.06910109413983956]"
1422,11422,"[0.12171295682659833, 0.9140047163255446]"
1423,11423,"[0.8872686227854348, 0.25757259174613456]"
1424,11424,"[0.20112842681294396, 0.5222614321644924]"
1425,11425,"[0.40959650915487833, 0.8082205953272736]"
1426,11426,"[0.599286869883918, 0.5750504316195802]"
1427,11427,"[0.3458489703114406, 0.8763223431955548]"
1428,11428,"[0.5632798781939389, 0.5674523419958994]"
1429,11429,"[0.7477066078142114, 0.8639960739026614]"
1430,11430,"[0.9776123868436694, 0.46549804732027844]"
1431,11431,"[0.8334894379127258, 0.9470784735060714]"
1432,11432,"[0.17516614416466136, 0.09320541576481112]"
1433,11433,"[0.8878708713746495, 0.4230517249361089]"
1434,11434,"[0.6713366448547295, 0.34399763455671395]"
1435,11435,"[0.7463786707107584, 0.27018920064046914]"
1436,11436,"[0.5024349635722407, 0.4135979103476263]"
1437,11437,"[0.41638267674612706, 0.3886647189458239]"
1438,11438,"[0.2732721025165086, 0.631341254532649]"
1439,11439,"[0.6503423595937584, 0.8651775612832205]"
1440,11440,"[0.14284287230249237, 0.914977658325819]"
1441,11441,"[0.513616269951837, 0.0844511049967559]"
1442,11442,"[0.44195416745083727, 0.28985941477425914]"
1443,11443,"[0.20440797668933486, 0.5949574258871738]"
1444,11444,"[0.549073195212698, 0.48958996894700135]"
1445,11445,"[0.6680724897106574, 0.733281113758457]"
1446,11446,"[0.9110157243320914, 0.6951359857935255]"
1447,11447,"[0.48028597446560195, 0.5129120227425633]"
1448,11448,"[0.4052927108620976, 0.967832949545324]"
1449,11449,"[0.11860734514098226, 0.5090429253299515]"
1450,11450,"[0.6395838577833682, 0.8096989914840352]"
1451,11451,"[0.724914024762403, 0.6324116526271051]"
1452,11452,"[0.23324550639288433, 0.7909977201213396]"
1453,11453,"[0.7547640797722385, 0.2983526051690307]"
1454,11454,"[0.710891829068009, 0.04069936836272714]"
1455,11455,"[0.6598654003138708, 0.8549809011701034]"
1456,11456,"[0.5569451390629923, 0.0634644759324714]"
1457,11457,"[0.6861845984407939, 0.53162565960641]"
1458,11458,"[0.6176165528973996, 0.6158644391003426]"
1459,11459,"[0.20863572914606077, 0.030394246177393502]"
1460,11460,"[0.8675306336412224, 0.836084182314733]"
1461,11461,"[0.9713456730938929, 0.5129194826633728]"
1462,11462,"[0.2364184286238079, 0.007204290014844461]"
1463,11463,"[0.789580666238925, 0.9714299704950465]"
1464,11464,"[0.03063578996781624, 0.3772980773209963]"
1465,11465,"[0.16530832484957148, 0.8453266324927411]"
1466,11466,"[0.1515912149701043, 0.7267287622650995]"
1467,11467,"[0.6762076829677229, 0.7643344231246932]"
1468,11468,"[0.9171341006176296, 0.1578476785696158]"
1469,11469,"[0.18368065184876392, 0.9176443008001525]"
1470,11470,"[0.04409183749726564, 0.9432181489635326]"
1471,11471,"[0.9127692088131539, 0.19682477249437402]"
1472,11472,"[0.6525789488673592, 0.6243376871238128]"
1473,11473,"[0.7472821114025604, 0.9549350598509259]"
1474,11474,"[0.17035639055579843, 0.36703879702220743]"
1475,11475,"[0.8596883596775733, 0.5062513259512781]"
1476,11476,"[0.6122356565194454, 0.46434991837411577]"
1477,11477,"[0.25364904521534937, 0.28995202670723896]"
1478,11478,"[0.09710162217663809, 0.5668080623758323]"
1479,11479,"[0.04810197375643355, 0.7829660188569614]"
1480,11480,"[0.2113422074031177, 0.8831946390846235]"
1481,11481,"[0.6716321365034461, 0.5148212119411325]"
1482,11482,"[0.10896612157670904, 0.7546862118994775]"
1483,11483,"[0.48686064186284594, 0.13307513803761506]"
1484,11484,"[0.7961287069309729, 0.4548070952158031]"
1485,11485,"[2.5742928273841947e-05, 0.0024669395417036277]"
1486,11486,"[0.6127547713706393, 0.5486757291874907]"
1487,11487,"[0.7822073202235522, 0.9281807213689436]"
